TotalCount,CountyName,SampleID,InspectionDate,FoodName,Suitable,ItemType,CompanyName,OriginCountry,ViolationDescription,DisposalSituation,SQ,SortDate,Year,Month,UpdateDate,County,CY,CM,KW,CN
4860,桃園市,,2025/05/09,毛孩時代 皮膚專科益生菌,犬、貓,補助食品,騰勢股份有限公司,臺灣,無,無,8,2025-05-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/05/09,Kit Cat 貓罐【鮪魚+雞肉】,貓,罐頭,四季全球貿易股份有限公司,泰國,無,無,8,2025-05-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/05/09,鮮咬一口 機能鮮凍乾 咕咕雞 30克,犬、貓,零食,宏寶國際企業有限公司,臺灣,無,無,8,2025-05-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/05/09,耐嚼型潔牙棒,犬,零食,竣百有限公司,泰國,無,無,8,2025-05-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/05/09,多效雙頭潔牙骨SS,犬,潔牙骨,台灣愛邦仕實業股份有限公司,新加坡,無,無,8,2025-05-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/05/09,天目雷 香噴牛肉條,犬、貓,零食,四季全球貿易股份有限公司,臺灣,無,無,8,2025-05-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/07/03,南極磷蝦美毛包,貓,罐頭,金富錸國際寵物有限公司,臺灣,無,無,8,2025-07-03T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/07/17,呷哺呷哺蜜汁白帶魚,犬、貓,乾飼糧,金閣股份有限公司,臺灣,無,無,8,2025-07-17T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/07/28,汪喵星球-貓用98%無膠鮮肉主食罐草飼牛肉餐,犬、貓,罐頭,自力耕生股份有限公司,臺灣,無,無,8,2025-07-28T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/07/28,貓族寶寶無膠主食罐-咕咕雞,貓,罐頭,牧羊人生技有限公司,臺灣,無,無,8,2025-07-28T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/07/28,虱目魚柳,貓,零食,野小孩寵物有限公司,臺灣,無,無,8,2025-07-28T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/07/28,渴樂果-成犬雞肉,犬,乾飼糧,經匯有限公司,臺灣,無,無,8,2025-07-28T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/01,8C03細切里肌肉條,犬,零食,京晟企業有限公司,臺灣,未申報,發文要求改善,8,2025-08-01T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/01,希爾斯五星頂級消臭天然糧(全齡)無穀養生配方,貓,乾飼糧,無標示,臺灣,無標示委製商,發陳述意見通知書,8,2025-08-01T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/01,無穀低碳凍乾糧/黃金乳酪雞,貓,乾飼糧,唯寵股份有限公司,臺灣,無,無,8,2025-08-01T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/07,全犬隻成犬熱情紅毛無穀羊肉（自然本色）,犬,乾飼糧,三奇國際生物科技有限公司,臺灣,無,無,8,2025-08-07T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/07,小蚓力CardioForce心臟專護保健粉,犬、貓,補助食品,盈寶寵物股份有限公司,臺灣,無,無,8,2025-08-07T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/12,甜甜貓肉泥-雞肉+鮪魚,貓,罐頭,韋民企業股份有限公司,泰國,無,無,8,2025-08-12T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/12,健康機能特級金貓大罐（純白身鮪魚),貓,罐頭,臺灣惜時有限公司,泰國,無,無,8,2025-08-12T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/13,肌關大師錠60粒18克,犬、貓,補助食品,鏵爾有限公司,日本,無,無,8,2025-08-13T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/13,低礦袋鼠肉,犬、貓,乾飼糧,鏵爾有限公司,日本,無,無,8,2025-08-13T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/20,肉嗨吃（犬）豬耳呆修,犬,零食,宜輝企業有限公司,臺灣,無,無,8,2025-08-20T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/20,臺灣牛氣管,犬、貓,零食,寵鮮灶腳有限公司,臺灣,無,無,8,2025-08-20T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,IN Plus蛋殼膜卵磷脂 犬用60顆,犬,補助食品,艾澌克企業股份有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,喜樂寵宴-小叼饞御用凍乾原食(雞柳片),犬、貓,零食,螢火蟲原創有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,肌肉潔牙棒,犬,潔牙骨,星岳行銷有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,御天犬急凍肌肉,犬,零食,冠閎實業有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,自然食早午晚安心肉泥條-日式鮪魚貝,犬,零食,原合股份有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,自然食早午晚安心肉泥條-義式莓果雞,犬,零食,原合股份有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,傑德不錯-大包潔牙骨（雞肉＋燕麥）,犬,零食,巴斯企業社,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,喜樂寵宴-每日潔巧心保健潔牙骨（腸胃養護）S,犬,潔牙骨,螢火蟲原創有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,汪喵星球 幼母貓營養主食罐（98%含肉量）鮭魚,貓,罐頭,自力耕生股份有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/21,汪喵星球 幼母貓營養主食罐（98%含肉量）鱸魚雞肉,貓,罐頭,自力耕生股份有限公司,臺灣,無,無,8,2025-08-21T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,貪貪Fun桑泌尿保健,犬、貓,補助食品,寶研生技有限公司,臺灣,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,貪貪Fun桑排毛粉,貓,補助食品,寶研生技有限公司,臺灣,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,貪貪Fun桑乳鐵離胺酸,貓,補助食品,寶研生技有限公司,臺灣,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,貪貪肉泥機能主食罐-寶島鮮雞,貓,罐頭,寶研生技有限公司,臺灣,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,貪貪蜂之糧泌尿道保健配方-田野雙雞,貓,乾飼糧,寶研生技有限公司,臺灣,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,芝麻雞肉棒棒糖,犬,零食,峰揚貿易有限公司,臺灣,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/08/26,野牧鮮糧-無穀野生鮭,犬,乾飼糧,展聖寵物用品有限公司,紐西蘭,無,無,8,2025-08-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,CP032,2025/09/09,丹露手作零食-香Q耐咬雞胗,犬,零食,瀚翔寵物有限公司,臺灣,無,無,8,2025-09-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,CP033,2025/09/09,烘培客成貓野放雞,貓,乾飼糧,宜輝企業有限公司,加拿大,無,無,8,2025-09-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/09/11,糧拌-凍乾粉-鮮雞x貓草,貓,補助食品,峰揚貿易有限公司,臺灣,無,無,8,2025-09-11T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/09/11,長崎-丁香魚,貓,零食,雍立貿易股份有限公司,日本,無,無,8,2025-09-11T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/09/11,瑪恩吉-天然全能-結紮貓配方(鱒魚),貓,乾飼糧,柏希菲克股份有限公司,義大利,無,無,8,2025-09-11T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,桃園市,,2025/09/11,Bistro Cat特級銀貓健康餐罐(白身鮪魚+吻仔魚),貓,罐頭,台灣惜時有限公司,泰國,無,無,8,2025-09-11T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,宜蘭縣,BP013,2025/09/16,袋鼠廚房野生袋鼠小肉餅50g,犬、貓,零食,緯豪實業股份有限公司,臺灣,無,無,9,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,宜蘭縣,BP014,2025/09/16,MKF01 心血管養生大補帖,犬、貓,乾飼糧,珍食堡實業股份有限公司,臺灣,無,無,9,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,宜蘭縣,,2025/09/16,派庫廚房 低溫手工烘焙系列 蔓越莓牛酥,犬、貓,零食,金派庫國際有限公司,臺灣,無,無,9,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,宜蘭縣,BP015,2025/09/16,卡尼生肉餐 羊肉生肉餐-犬貓生食(小),犬、貓,生鮮、冷凍,圓寵有限公司,臺灣,無,無,9,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,宜蘭縣,,2025/09/16,潔牙鯊魚軟骨,犬、貓,零食,寵鮮灶腳有限公司,臺灣,無,無,9,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,DP012,2025/10/08,JC-020雞胸原片,犬、貓,零食,珍荃有限公司,臺灣,未申報,新竹縣發函改善,10,2025-10-08T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,DP013,2025/10/08,JC-001炭燒雞肉切條,犬、貓,零食,珍荃有限公司,臺灣,未申報,新竹縣發函改善,10,2025-10-08T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,DP014,2025/10/08,JC-033牛筋條,犬、貓,零食,珍荃有限公司,臺灣,未申報,新竹縣發函改善,10,2025-10-08T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,,2025/10/09,加好寶乾貓糧 - 海鮮口味,貓,乾飼糧,好侶股份有限公司,泰國,無,無,10,2025-10-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,,2025/10/09,寵介讚 成犬飼料,犬,乾飼糧,海慶企業社,立陶宛,無,無,10,2025-10-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,,2025/10/09,沛品世家貓糧3KG-海鮮風味,貓,乾飼糧,奪標寵物用品總匯,臺灣,無,無,10,2025-10-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,,2025/10/09,沛品世家貓糧3KG-嫩雞風味,貓,乾飼糧,奪標寵物用品總匯,臺灣,無,無,10,2025-10-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,新竹縣,,2025/10/09,沛品世家貓糧3KG-海陸風味,貓,乾飼糧,奪標寵物用品總匯,臺灣,無,無,10,2025-10-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,苗栗縣,EP007,2025/09/15,肉嗨吃(貓) 貓草雞肉片,貓,零食,宜輝企業有限公司,臺灣,無,無,11,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,苗栗縣,EP008,2025/09/15,初光光 QQ雞胗 GL3,犬、貓,零食,冠閎實業有限公司,臺灣,無,無,11,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,苗栗縣,EP009,2025/09/15,Pros choice博士巧思-牛肉凍乾犬餐,犬,乾飼糧,福壽實業股份有限公司,臺灣,無,無,11,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,苗栗縣,,2025/09/15,100%鮮蝦丁凍乾塊零食,犬、貓,零食,達欣生物科技股份有限公司,臺灣,無,無,11,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,苗栗縣,,2025/09/15,小叼饞-貓御用凍乾小丁｜櫻桃鴨(桶),貓,零食,穩澂企業有限公司,臺灣,無,無,11,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,GP020,2025/09/14,毛孩站起來-毛孩凍乾(雞胸丁),犬、貓,零食,飛起來行銷股份有限公司,臺灣,無,無,12,2025-09-14T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,GP021,2025/09/14,Mr.凍乾 犬用天然原肉凍乾(75g)-鰹魚,犬,零食,八犬國際行銷有限公司,臺灣,無,無,12,2025-09-14T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,GP022,2025/09/14,特百滋凍乾三重奏 熟齡犬 低敏雞肉配方 2lb,犬,乾飼糧,艾澌克企業股份有限公司,臺灣,無,無,12,2025-09-14T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,,2025/09/23,Mr.凍乾 犬用天然原肉凍乾(75g)-火雞肉,犬,零食,八犬國際行銷有限公司,臺灣,無,無,12,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,,2025/09/23,Mr.凍乾 犬用天然原肉凍乾(70g)-鴨肉,犬,零食,八犬國際行銷有限公司,臺灣,無,無,12,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,,2025/09/23,驕傲貓貓犬共享鮭魚生肉凍乾主食餐,犬、貓,零食,台灣愛邦仕實業股份有限公司,泰國,無,無,12,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,,2025/09/23,驕傲貓貓犬共享鱈魚生肉凍乾主食餐,犬、貓,零食,台灣愛邦仕實業股份有限公司,泰國,無,無,12,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,,2025/09/23,驕傲貓貓犬共享綠貽貝生肉凍乾主食餐,犬、貓,零食,台灣愛邦仕實業股份有限公司,泰國,無,無,12,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,彰化縣,,2025/09/23,毛孩站起來-毛孩凍乾(蝦蝦丁),犬、貓,零食,飛起來行銷股份有限公司,臺灣,無,無,12,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,南投縣,HP008,2025/09/23,博士巧思-雞爪,犬、貓,零食,福壽實業股份有限公司,臺灣,無,無,13,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,南投縣,HP009,2025/09/23,奧力棒-嗑肉一番鮮食營養餐-田園雞鮭魚燉蔬食,犬,罐頭,東森寵物雲股份有限公司,臺灣,無,無,13,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,南投縣,HP010,2025/09/23,南極磷蝦大肉包 谷風雞大腿,犬,罐頭,金富錸國際寵物有限公司,臺灣,無,無,13,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,南投縣,,2025/09/23,鷹嘴青蔬燉鮮雞,犬、貓,罐頭,毛能寵物營養生技股份有限公司,臺灣,無,無,13,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,南投縣,,2025/09/23,鮮食餐包-牧野牛羊燉時蔬,犬、貓,乾飼糧,悠遊國際實業股份有限公司,臺灣,無,無,13,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,南投縣,,2025/09/23,汪喵星球-犬用鮮食餐包 閃亮羊腿佐丁香魚鱉蛋 (毛髮亮麗配方),犬,罐頭,自力耕生股份有限公司,臺灣,無,無,13,2025-09-23T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,雲林縣,,2025/09/15,柏萊富極鮮無穀低敏純淨配方（雞肉+豌豆）,犬,乾飼糧,柏希菲克股份有限公司,美國,無,無,14,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,雲林縣,IP012,2025/09/15,沃野肉出來-鴨脆管棒棒糖10入,犬、貓,零食,東森寵物雲股份有限公司,臺灣,無,無,14,2025-09-15T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,雲林縣,IP013,2025/09/16,寶貝餌子-香烤牛肉風味棒,犬,零食,宏寶國際企業有限公司,臺灣,該品項未申報，涉違動物保護法第22條之3,依同法第31條第1項第10款規定請該公司限期完成申報並以公文檢附完成申報證明文件至本所。,14,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,雲林縣,IP014,2025/09/16,CBP-01雞老大 黃金薄切雞腿肉,犬,零食,壹士達寵物有限公司,臺灣,無,無,14,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,雲林縣,,2025/09/16,ST-003〔等等手作零食〕視力大師（葉黃素+玉米黃素）,犬、貓,零食,嵩颺有限公司,臺灣,無,無,14,2025-09-16T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,嘉義縣,JP016,2025/09/19,犬用絹紗牛肉條,犬,零食,台灣多格漫商貿股份有限公司,日本,無,無,15,2025-09-19T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,嘉義縣,JP017,2025/09/19,健康紀元寵物零食-鮮嫩雞肉片,犬,零食,福壽實業股份有限公司,臺灣,無,無,15,2025-09-19T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,嘉義縣,JP018,2025/09/19,生活良好犬用雞柳條,犬,零食,臺灣生活良好國際股份有限公司,日本,無,無,15,2025-09-19T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,嘉義縣,JP018,2025/09/19,生活良好犬用雞柳條,犬,零食,臺灣生活良好國際股份有限公司,日本,無,無,15,2025-09-19T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,嘉義縣,,2025/09/19,野性魅力凍乾大西洋鮪魚塊,犬、貓,零食,加拿大野性魅力有限公司 ,臺灣,無,無,15,2025-09-19T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,嘉義縣,,2025/09/19,渴望新鮮鮪魚佐鱉蛋凍乾,犬、貓,零食,加拿大渴望寵物食品股份有限公司,臺灣,無,無,15,2025-09-19T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,MP022,2025/09/02,原味雞柳條,犬、貓,零食,益堡寵物飼料用品店,臺灣,未依規定申報、未標示適用寵物種類,已於114年9月3日以屏府農動字第1140242567號函限期於114年9月30日前完成改善(9月10日複查，已完成改善),16,2025-09-02T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,MP023,2025/09/02,生骨泥,犬,生鮮、冷凍,益堡寵物飼料用品店,臺灣,未依規定申報、包裝無任何標示及可供辨識資訊,已於114年9月3日以屏府農動字第1140242567號函限期於114年9月30日前完成改善(9月10日複查，已完成改善),16,2025-09-02T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,MP024,2025/09/04,克瑞斯天然紐西蘭凍乾肉鬆-牛肉+鹿肉,犬、貓,零食,昱碩國際事業股份有限公司,紐西蘭,未標示製造商電話,經查進口商公司登記地址位於新北市，本府已於114年9月9日以屏府農動字第1140247452號函移請新北市政府動物保護防疫處依規定查處,16,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/09,雞肉圈,犬,零食,億大寵物食品股份有限公司,臺灣,無,無,16,2025-09-09T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/11,Zimple 呼嚕凍乾 草蝦仁+木天蓼,貓,零食,艾澌克企業股份有限公司,臺灣,無,無,16,2025-09-11T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/11,咻蛋雞a豬耳朵,犬,零食,昕昕寵物企業有限公司,臺灣,無,無,16,2025-09-11T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/26,初光光 烘烤鮮雞胸 GL02,犬、貓,零食,八方國際寵物有限公司,臺灣,無,無,16,2025-09-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/26,初光光 呱呱脆迪酥 GL08,犬、貓,零食,八方國際寵物有限公司,臺灣,無,無,16,2025-09-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/26,御天犬 潔牙雞胸肉片 U2,犬,零食,冠閎實業有限公司,臺灣,無,無,16,2025-09-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,屏東縣,,2025/09/26,御天犬 薄切牛肉片 U32,犬,零食,冠閎實業有限公司,臺灣,無,無,16,2025-09-26T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,卡賀家-羊肉小圓片(包裝150g),犬,零食,東森寵物雲股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,肉出來了-南瓜雞肉餅(包裝120g),犬,零食,東森寵物雲股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,鮮雞饗宴-軟雞肉條(包裝100g),犬,零食,億大寵物食品股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,燒肉工坊-蜜汁香醇雞腿柳(包裝160g),犬,零食,艾澌克企業股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,寶貝餌子-豬耳朵條(包裝120g),犬,零食,宏寶國際企業有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,香饌-小皮捲雞肉串(包裝170g),犬,零食,茂捷有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,紐澳牧場-牛肉亞麻子條(包裝200g),犬,零食,茂捷有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,BLOP甲哺甲哺-鴨舌(包裝40g),犬,零食,金閣股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,藤園凍乾小鮮肉-牛排風味(包裝200g),犬、貓,零食,愷利企業有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,薛丁格貓凍乾-鮪魚.鱈魚風味(包裝70g),貓,零食,奧也股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,晨光鮮食凍乾-鮮蝦風味(包裝30g),貓,零食,品果國際行銷有限公司,韓國,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,餵我貓咪機能凍乾-雞肉風味(包裝160g),貓,零食,沛貝兒有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,香饌-雞肉軟骨(包裝170g),犬,零食,茂捷有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
4860,臺東縣,,2025/09/04,玩味嚼嚼-鯊魚肉乾(包裝100g),犬,零食,琦信企業股份有限公司,臺灣,無,無,17,2025-09-04T00:00:00,2025,9,2025-10-27T18:24:19.983,,104年1月至115年6月,1,,
